"STORES","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","...15","...16","...17","...18","...19","...20","...21","...22","...23","...24","...25","...26","...27","...28","...29","...30","...31","...32","...33","...34","...35","...36","...37","...38","...39","...40","...41"
"26025","MI","Calhoun","24","24","0","0.17864719033241269","0.17966762185096741","0.57119931002327373","4","6","50","2.977453172206879E-2","4.4916905462741852E-2","50.856798965034898","68","64","-5.8823529411764719","0.50616705417633057","0.47911363840103149","-5.3447603023713652","6","3","-50","4.466179758310318E-2","2.2458452731370929E-2","-49.714400344988363","37","0.27698758244514471","153.8333333333334","170","10.509208679199221","1.1469143902342041","1.2685525417327881","10.605687141418461","28","15","-46.428571428571431","0.20788322902049899","0.1119311079382896","-46.156739788156592"
"26027","MI","Cass","10","8","-20","0.19483302533626559","0.15508684515953061","-20.40012472635804","-9999","-9999","-9999","-9999","-9999","-9999","24","20","-16.666666666666661","0.46759927272796631","0.38771712779998779","-17.083462183751369","4","6","50","7.7933214604854584E-2","0.11631513386964799","49.249757576922178","12","0.23263026773929599","39.25","38","-3.1847133636474609","0.76390105291839394","0.73637700080871582","-3.6030912399291992","8","4","-50","0.15445506323004199","7.7513374388217926E-2","-49.814934669528313"
"26029","MI","Charlevoix","8","10","25","0.30518043041229248","0.38306838274002081","25.52193540801526","-9999","-9999","-9999","-9999","-9999","-9999","17","17","0","0.64850842952728271","0.65121626853942871","0.41754877636976939","6","7","16.666666666666671","0.22888532280921939","0.26814785599708563","17.153801172560271","7","0.26814785599708563","27.583333333333329","30","8.7613296508789063","1.055255875639211","1.146175622940063","8.6158962249755859","1","6","500","3.8208772734219798E-2","0.22923511266708371","499.95413687229131"
"26031","MI","Cheboygan","6","8","33.333333333333329","0.23573786020278931","0.31539523601531982","33.790658718971443","1","-9999","-9999","3.9289642125368118E-2","-9999","-9999","19","19","0","0.74650323390960693","0.74906367063522339","0.34299070778391888","5","6","20","0.19644822180271149","0.2365464270114899","20.411589802552712","4","0.15769761800765991","21.666666666666671","27","24.615385055541989","0.85406073028762142","1.0502158403396611","22.967350006103519","3","6","100","0.117283709292779","0.2333813011646271","98.988676749666936"
"26033","MI","Chippewa","13","12","-7.6923076923076872","0.34460821747779852","0.32469290494918818","-5.7791171302794879","1","-9999","-9999","2.6508323848247532E-2","-9999","-9999","21","20","-4.7619047619047672","0.5566747784614563","0.54115480184555054","-2.7879791246874901","4","4","0","0.1060332953929901","0.1082309633493423","2.0726206312904338","8","0.21646192669868469","34.333333333333329","38","10.679611206054689","0.91043285336727564","1.036269426345825","13.821619987487789","13","8","-38.461538461538467","0.33915992695017","0.21816198527812961","-35.675777725302339"
"26035","MI","Clare","10","7","-30","0.3291422426700592","0.2274869233369827","-30.884920303280069","-9999","-9999","-9999","-9999","-9999","-9999","26","24","-7.6923076923076872","0.85576987266540527","0.77995514869689941","-8.8592419983623767","3","-9999","-9999","9.8742678761482239E-2","-9999","-9999","17","0.55246824026107788","49.416666666666657","52","5.2276558876037598","1.6121314933829209","1.677527546882629","4.0564961433410636","6","7","16.666666666666661","0.19602718243596401","0.22582101821899411","15.19882876078314"
"26037","MI","Clinton","5","3","-40","6.4400620758533478E-2","3.7616141140460968E-2","-41.590405965960201","3","3","0","3.8640372455120087E-2","3.7616141140460968E-2","-2.6506766099336661","25","26","4.0000000000000044","0.32200312614440918","0.32600653171539312","1.243281585157185","4","4","0","5.1520500332117081E-2","5.0154853612184518E-2","-2.6506860591981369","8","0.10030970722436899","42.166666666666657","55","30.434782028198239","0.53754530890795438","0.69401508569717407","29.10820198059082","7","6","-14.285714285714279","9.0620752152242898E-2","7.5710736215114594E-2","-16.453202586621082"
"26039","MI","Crawford","2","-9999","-9999","0.14541223645210269","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","10","7","-30","0.72706121206283569","0.50067949295043945","-31.136541924730182","-9999","-9999","-9999","-9999","-9999","-9999","6","0.42915385961532593","16.583333333333339","21","26.63316535949707","1.192445051652645","1.5912706851959231","33.446037292480469","-9999","3","-9999","-9999","0.2273243963718414","-9999"
"26041","MI","Delta","11","11","0","0.30372476577758789","0.30888465046882629","1.698868604945081","1","-9999","-9999","2.761134319007397E-2","-9999","-9999","21","24","14.285714285714279","0.57983821630477905","0.67393010854721069","16.227266433396711","7","5","-28.571428571428569","0.19327940046787259","0.1404021084308624","-27.35795532737054","5","0.1404021084308624","30.666666666666671","35","14.130434989929199","0.85268084711988501","0.95008009672164917","11.422708511352541","10","6","-40","0.273448181569593","0.1628708690404892","-40.438123191893197"
"26043","MI","Dickinson","6","5","-16.666666666666661","0.2350084185600281","0.1991079896688461","-15.276231001066","1","-9999","-9999","3.9168071001768112E-2","-9999","-9999","13","13","0","0.50918489694595337","0.51768076419830322","1.668523026371616","3","3","0","0.117504209280014","0.1194647997617722","1.6685278712748051","8","0.31857278943061829","20.666666666666671","24","16.129032135009769","0.81316807659518664","0.92531901597976685","13.79185199737549","7","6","-14.285714285714279","0.27038510564332302","0.23132975399494171","-14.444342840356359"
"26045","MI","Eaton","11","11","0","0.1007141545414925","9.9865637719631195E-2","-0.84250006935390198","5","7","39.999999999999993","4.5779161155223853E-2","6.3550859689712524E-2","38.820498423354692","43","38","-11.627906976744191","0.39370077848434448","0.34499037265777588","-12.372443360181361","11","8","-27.27272727272727","0.1007141545414925","7.2629556059837341E-2","-27.885453250848421","20","0.18157388269901281","83.416666666666657","94","12.687313079833981","0.76510099944662013","0.86181604862213135","12.64082145690918","14","8","-42.857142857142847","0.12897995283018901","7.3346048593521118E-2","-43.133760724749031"
"26047","MI","Emmet","15","13","-13.33333333333333","0.45578852295875549","0.3898986279964447","-14.45624267469174","2","-9999","-9999","6.0771800577640533E-2","-9999","-9999","24","22","-8.3333333333333375","0.72926163673400879","0.65982842445373535","-9.5210290494957874","9","9","0","0.2734731137752533","0.26992982625961298","-1.295662109786855","8","0.2399376183748245","35.333333333333329","37","4.7169809341430664","1.064481466975969","1.085935711860657","2.015464305877686","2","8","300","6.0439394397268101E-2","0.23479689657688141","288.48320523127938"
"26049","MI","Genesee","81","69","-14.81481481481481","0.19801786541938779","0.1704570651054382","-13.918340274791751","11","14","27.27272727272727","2.689131535589695E-2","3.4585494548082352E-2","28.612134030469271","171","150","-12.280701754385969","0.41803771257400513","0.37055885791778559","-11.357552973839489","17","17","0","4.1559305042028427E-2","4.199666902422905E-2","1.052385216158735","73","0.18033863604068759","423.24999999999989","446","5.3750739097595206","1.038943505529168","1.1004737615585329","5.9223871231079102","93","59","-36.55913978494624","0.22513253770364799","0.1455783694982529","-35.336592842974937"
"26051","MI","Gladwin","5","6","20","0.19883878529071811","0.23599748313426969","18.68785196470732","-9999","-9999","-9999","-9999","-9999","-9999","20","18","-9.9999999999999982","0.79535514116287231","0.70799243450164795","-10.98411289999247","3","-9999","-9999","0.11930327117443081","-9999","-9999","9","0.35399621725082397","38.916666666666657","37","-4.925053596496582","1.5422313809410579","1.453202962875366","-5.7727017402648926","4","4","0","0.157685181535065","0.15710301697254181","-0.36919421143814513"
"26053","MI","Gogebic","3","3","0","0.19568194448947909","0.21673168241977689","10.757118131269181","1","-9999","-9999","6.5227314829826355E-2","-9999","-9999","5","9","80","0.32613658905029302","0.65019506216049194","99.362808096403583","-9999","-9999","-9999","-9999","-9999","-9999","3","0.21673168241977689","18","22","22.222221374511719","1.1732499022291749","1.5071589946746831","28.460184097290039","3","5","66.666666666666657","0.191693290734824","0.34253615140914923","78.689692318439754"
"26055","MI","Grand Traverse","21","22","4.7619047619047672","0.228072464466095","0.23506282269954679","3.0649724638245561","4","5","25","4.3442372232675552E-2","5.3423371165990829E-2","22.975262216016802","35","36","2.857142857142847","0.38012078404426569","0.38464826345443731","1.19106336728072","19","11","-42.105263157894733","0.20635128021240229","0.11753141134977339","-43.043042316580006","18","0.1923241317272186","71.000000000000014","78","9.8591547012329102","0.77336150838171391","0.81833916902542114","5.8158650398254386","17","18","5.8823529411764701","0.187400099211817","0.18884751200675959","0.77236500996013246"
"26057","MI","Gratiot","5","5","0","0.1221388950943947","0.1241218373179436","1.623514132837345","2","3","50","4.8855558037757867E-2","7.4473105370998383E-2","52.435277299344449","26","16","-38.46153846153846","0.63512223958969116","0.39718988537788391","-37.462450435607323","5","7","39.999999999999993","0.1221388950943947","0.17377057671546939","42.272923446025359","8","0.19859494268894201","40.833333333333329","43","5.3061223030090332","0.99549791148601419","1.0352964401245119","3.9978516101837158","11","5","-54.54545454545454","0.26394087724349702","0.1203832998871803","-54.390050853653307"
"26059","MI","Hillsdale","2","-9999","-9999","4.3678611516952508E-2","-9999","-9999","1","-9999","-9999","2.1839305758476261E-2","-9999","-9999","24","18","-25","0.52414333820343018","0.39423540234565729","-24.78481102193328","5","6","20","0.1091965287923813","0.13141180574893949","20.344306913635339","10","0.21901966631412509","32.25","45","39.534885406494141","0.70293598378343036","0.98472583293914795","40.087554931640632","7","4","-42.857142857142847","0.152094559360334","8.7531186640262604E-2","-42.44949522955087"
"26061","MI","Houghton","8","8","0","0.2200583219528198","0.22775152325630191","3.4959828990841268","1","-9999","-9999","2.7507290244102481E-2","-9999","-9999","13","16","23.07692307692308","0.35759475827217102","0.45550304651260382","27.379676568388959","1","-9999","-9999","2.7507290244102481E-2","-9999","-9999","9","0.25622045993804932","28.583333333333329","41","43.440235137939453","0.78731120598631954","1.09584653377533","39.188484191894531","6","7","16.666666666666661","0.16409134418159399","0.18709574639797211","14.01926611736447"
"26063","MI","Huron","8","8","0","0.25420227646827698","0.26098588109016418","2.6685853156526611","1","-9999","-9999","3.1775284558534622E-2","-9999","-9999","28","21","-25","0.88970798254013062","0.68508791923522949","-22.998564396455969","3","-9999","-9999","9.5325857400894165E-2","-9999","-9999","10","0.32623234391212458","35.916666666666671","41","14.15313243865967","1.1482310315430519","1.303200840950012","13.496396064758301","8","6","-25","0.249836045095406","0.19071231782436371","-23.665010886825581"
"26065","MI","Ingham","50","45","-9.9999999999999982","0.17263226211071009","0.1548472344875336","-10.302261816954539","6","11","83.333333333333329","2.0715871825814251E-2","3.7851545959711068E-2","82.717610332691379","117","97","-17.09401709401709","0.4039594829082489","0.33378180861473078","-17.372453739242331","10","15","50","3.4526452422142029E-2","5.1615744829177863E-2","49.49623030507577","41","0.14108303189277649","211.3333333333334","232","9.779179573059082","0.72826853581266293","0.82112264633178711","12.749982833862299","50","38","-24","0.175710485347503","0.13449423015117651","-23.456912724822921"
"26067","MI","Ionia","10","8","-20","0.1557268500328064","0.12392917275428771","-20.418879128307019","2","-9999","-9999","3.1145371496677399E-2","-9999","-9999","31","25","-19.35483870967742","0.48275324702262878","0.38727867603302002","-19.777095561437719","5","3","-40","7.7863425016403198E-2","4.6473439782857888E-2","-40.314159346230262","12","0.18589375913143161","48.916666666666657","61","24.701873779296879","0.76086336604916194","0.91505032777786255","20.264738082885739","9","8","-11.111111111111111","0.14034868851947699","0.1200065985321999","-14.49396513915706"
"26069","MI","Iosco","7","6","-14.28571428571429","0.27660331130027771","0.23866347968578339","-13.71633312563899","1","-9999","-9999","3.9514757692813873E-2","-9999","-9999","21","18","-14.28571428571429","0.82980996370315552","0.71599042415618896","-13.71633802021721","1","3","200","3.9514757692813873E-2","0.11933173984289169","201.992842194736","9","0.35799521207809448","36.833333333333329","40","8.597285270690918","1.4638476008796331","1.579841256141663","7.9238886833190918","4","6","50","0.157647893430024","0.23697617650032041","50.319913158565797"
"26071","MI","Iron","3","3","0","0.26862463355064392","0.27110067009925842","0.92174590092002351","-9999","-9999","-9999","-9999","-9999","-9999","7","9","28.57142857142858","0.62679082155227661","0.81330198049545288","29.756523632760398","1","-9999","-9999","8.9541547000408173E-2","-9999","-9999","8","0.72293514013290405","14.08333333333333","14","-0.59171599149703979","1.266031403571857","1.208459258079529","-4.547450065612793","3","4","33.333333333333329","0.263319582199596","0.34527406096458441","31.123579218983771"
"26073","MI","Isabella","10","10","0","0.14035679399967191","0.14387661218643191","2.5077647376073431","3","4","33.333333333333329","4.2107034474611282E-2","5.7550646364688873E-2","36.677035281098739","37","36","-2.7027027027026969","0.51932013034820557","0.51795578002929688","-0.26271855050060688","3","3","0","4.2107034474611282E-2","4.3162982910871513E-2","2.5077720372279182","10","0.14387661218643191","51.750000000000007","60","15.94202899932861","0.72822706612442489","0.92395824193954468","26.877767562866211","3","8","166.66666666666671","4.2508572562133397E-2","0.1231944337487221","189.81079891274351"
"26075","MI","Jackson","18","18","0","0.1136758327484131","0.1147081330418587","0.90810884643375278","4","5","25","2.526129595935345E-2","3.1863369047641747E-2","26.135132175765399","71","65","-8.4507042253521121","0.44838801026344299","0.41422381997108459","-7.619336269113397","11","8","-27.27272727272727","6.9468565285205841E-2","5.0981391221284873E-2","-26.612287137385351","39","0.24853429198265081","132.83333333333329","152","14.42910957336426","0.83732560094133479","0.94623279571533203","13.006552696228029","29","20","-31.03448275862069","0.18183756262423001","0.1245043203234673","-31.5299223512156"
"26077","MI","Kalamazoo","44","56","27.27272727272727","0.16820600628852839","0.21053580939769739","25.165452793974261","8","11","37.5","3.0582910403609279E-2","4.1355248540639877E-2","35.223391086282277","76","70","-7.8947368421052646","0.29053765535354609","0.26316976547241211","-9.4197393614369513","23","19","-17.39130434782609","8.792586624622345E-2","7.143179327249527E-2","-18.75906792608555","39","0.1466231495141983","189.4166666666666","217","14.562252998352051","0.72025654188134924","0.83006280660629272","15.245437622070311","45","38","-15.555555555555561","0.17401055664043599","0.14535662531852719","-16.46677757667161"
"26079","MI","Kalkaska","6","4","-33.333333333333343","0.34716194868087769","0.22218519449234009","-35.99955428969556","-9999","-9999","-9999","-9999","-9999","-9999","12","13","8.333333333333325","0.69432389736175537","0.72210186719894409","4.0007221331049614","1","-9999","-9999","5.7860326021909707E-2","-9999","-9999","5","0.27773147821426392","20.75","20","-3.6144578456878662","1.1767040943631619","1.1152001619338989","-5.2267966270446777","2","3","50","0.115881569036445","0.16728003323078161","44.354304676502629"
"26081","MI","Kent","94","95","1.0638297872340501","0.14591310918331149","0.1442217230796814","-1.1591735061345141","20","28","39.999999999999993","3.1045343726873401E-2","4.2507454752922058E-2","36.920547979395877","178","171","-3.9325842696629199","0.27630355954170233","0.25959908962249761","-6.0456947955762841","74","77","4.0540540540540571","0.1148677691817284","0.1168954968452454","1.7652712139895499","107","0.1624391973018646","448.4999999999996","536","19.509475708007809","0.69149575851765444","0.81543111801147461","17.922794342041019","123","105","-14.63414634146341","0.19543911833123601","0.15973930060863489","-18.266464783214971"
"26083","MI","Keweenaw","2","-9999","-9999","0.93327111005783081","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","1","-9999","-9999","0.46663555502891541","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","0","0","1","3","200","0.47505938242280288","1.436781644821167","202.4425354003906","-9999","-9999","-9999","-9999","-9999","-9999"
"26085","MI","Lake","2","-9999","-9999","0.16861984133720401","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","11","11","0","0.92740917205810547","0.94933980703353882","2.3647205177801829","1","-9999","-9999","8.430992066860199E-2","-9999","-9999","4","0.34521445631980902","14.5","17","17.241378784179691","1.207025722134355","1.383801341056824","14.64555549621582","4","2","-50","0.35041611914148102","0.16280016303062439","-53.540903475135643"
"26087","MI","Lapeer","10","11","10.000000000000011","0.1133439913392067","0.12552063167095179","10.743084117537281","2","-9999","-9999","2.2668797522783279E-2","-9999","-9999","39","32","-17.948717948717949","0.4420415461063385","0.36515089869499212","-17.394439072215491","6","3","-50","6.8006396293640137E-2","3.423289954662323E-2","-49.662235594999991","19","0.21680834889411929","70.916666666666657","78","9.9882488250732422","0.80428092937449425","0.87949758768081665","9.3520383834838867","10","8","-20","0.113237458951421","9.0204879641532898E-2","-20.340070788562201"
"26089","MI","Leelanau","9","8","-11.11111111111112","0.41844895482063288","0.36793449521064758","-12.071833141903349","-9999","-9999","-9999","-9999","-9999","-9999","9","7","-22.222222222222221","0.41844895482063288","0.32194268703460688","-23.062853108903852","8","9","12.5","0.37195461988449102","0.41392633318901062","11.28409517202766","0","0","13.41666666666667","14","4.3478260040283203","0.61950716473503564","0.62427538633346558","0.76967984437942505","5","2","-60","0.22973718066531901","8.9182198047637939E-2","-61.180772833824179"
"26091","MI","Lenawee","14","9","-35.714285714285708","0.14199502766132349","9.2017009854316711E-2","-35.197019663400361","2","-9999","-9999","2.0285004749894139E-2","-9999","-9999","39","42","7.6923076923076872","0.39555758237838751","0.42941272258758539","8.5588399053396103","7","4","-42.857142857142861","7.0997513830661774E-2","4.0896449238061898E-2","-42.397350228903498","20","0.20448225736618039","72.166666666666657","73","1.1547343730926509","0.73174276453430387","0.73542004823684692","0.50253778696060181","13","13","0","0.13174829994020701","0.1309652179479599","-0.5943773032384515"
"26093","MI","Livingston","18","17","-5.555555555555558","9.544767439365387E-2","8.8387452065944672E-2","-7.3969558426230444","6","8","33.333333333333329","3.1815890222787857E-2","4.1594091802835458E-2","30.733704169761221","60","50","-16.666666666666661","0.31815892457962042","0.25996309518814092","-18.29143390158643","12","9","-25","6.3631780445575714E-2","4.6793356537818909E-2","-26.462286281866209","15","7.7988922595977783E-2","72","90","25","0.37964471582011172","0.46319645643234247","22.007877349853519","22","21","-4.5454545454545459","0.11838076635403399","0.1080791726708412","-8.7020839621737558"
"26095","MI","Luce","4","3","-25","0.63171195983886719","0.48971596360206598","-22.47796547543923","-9999","-9999","-9999","-9999","-9999","-9999","8","7","-12.5","1.2634239196777339","1.142670631408691","-9.5576224565895433","1","-9999","-9999","0.1579279899597168","-9999","-9999","0","0","9","9","0","1.4155394778232151","1.653803706169128","16.83204460144043","3","2","-33.333333333333329","0.46504417919702401","0.36751195788383478","-20.972678656379429"
"26097","MI","Mackinac","7","6","-14.28571428571429","0.65341174602508545","0.55355662107467651","-15.28211354599299","-9999","-9999","-9999","-9999","-9999","-9999","12","11","-8.3333333333333375","1.1201344728469851","1.014853715896606","-9.3989391008377776","5","4","-20","0.46672266721725458","0.36903774738311768","-20.9299712003629","5","0.46129715442657471","15.58333333333333","13","-16.57753944396973","1.454754792133433","1.198930144309998","-17.58541297912598","5","2","-60","0.45462811420258198","0.18445080518722529","-59.428200891017887"
"26099","MI","Macomb","125","107","-14.4","0.14395464956760409","0.1228767856955528","-14.642016729131511","19","30","57.894736842105267","2.1881107240915298E-2","3.4451436251401901E-2","57.448322299620422","302","305","0.99337748344370258","0.34779444336891169","0.35025626420974731","0.70783788751456189","93","92","-1.0752688172042999","0.1071022599935532","0.1056510657072067","-1.354961404580812","120","0.1378057450056076","772.24999999999955","782","1.262544512748718","0.88624300674221723","0.89020127058029175","0.44663414359092712","135","129","-4.4444444444444446","0.15703097465054799","0.1468490660190582","-6.4840128860871431"
"26101","MI","Manistee","10","7","-30","0.40896451473236078","0.28296548128128052","-30.809282691320551","1","-9999","-9999","4.0896449238061898E-2","-9999","-9999","17","16","-5.8823529411764719","0.69523966312408447","0.64677822589874268","-6.9704649771531457","2","-9999","-9999","8.179289847612381E-2","-9999","-9999","9","0.36381274461746221","28.666666666666661","29","1.1627906560897829","1.1735647712231001","1.1573150157928469","-1.384649276733398","5","7","40","0.20437359493153501","0.27935189008712769","36.686879819631471"
"26103","MI","Marquette","14","11","-21.428571428571431","0.21032705903053281","0.16708691418170929","-20.558526823952999","1","3","200","1.502336096018553E-2","4.5569159090518951E-2","203.32200105745309","31","34","9.6774193548387011","0.46572420001029968","0.51645046472549438","10.89191085927528","3","4","33.333333333333329","4.5070085674524307E-2","6.0758877545595169E-2","34.809767135496912","11","0.16708691418170929","46.416666666666657","53","14.18312358856201","0.69797399576955077","0.79848140478134155","14.39987850189209","7","12","71.428571428571431","0.103829837728796","0.1807882338762283","74.11973073525165"
"26105","MI","Mason","6","3","-50","0.2080011069774628","0.1028665453195572","-50.545193333657153","2","-9999","-9999","6.9333702325820923E-2","-9999","-9999","18","16","-11.11111111111112","0.62400335073471069","0.54862159490585327","-12.080344719319511","2","-9999","-9999","6.9333702325820923E-2","-9999","-9999","7","0.24002194404602051","31.666666666666671","35","10.526315689086911","1.0892122129352551","1.199533939361572","10.128580093383791","2","5","150","6.9553121196313697E-2","0.17136198282241821","146.3756908029317"
"26107","MI","Mecosta","8","6","-25","0.18529669940471649","0.13665246963500979","-26.25207568509369","2","-9999","-9999","4.6324174851179123E-2","-9999","-9999","25","24","-4.0000000000000044","0.57905220985412598","0.54660987854003906","-5.6026608243598179","1","-9999","-9999","2.3162087425589561E-2","-9999","-9999","11","0.25052952766418463","44.666666666666657","51","14.179104804992679","1.029399337804306","1.2709330320358281","23.463556289672852","5","5","0","0.115582884486465","0.124601274728775","7.8025308698417994"
"26109","MI","Menominee","7","7","0","0.30150321125984192","0.30962491035461431","2.693735519709906","-9999","-9999","-9999","-9999","-9999","-9999","8","8","0","0.34457510709762568","0.35385704040527338","2.6937329819991751","1","-9999","-9999","4.3071888387203217E-2","-9999","-9999","8","0.35385704040527338","19.666666666666671","23","16.949151992797852","0.85336573230350898","0.98152178525924683","15.017717361450201","7","5","-28.571428571428569","0.29701289884589299","0.2133743017911911","-28.159920791217321"
"26111","MI","Midland","16","14","-12.5","0.1916511952877045","0.1677832305431366","-12.453856449336291","2","3","50","2.3956399410963058E-2","3.5953547805547707E-2","50.079096565297952","34","30","-11.76470588235294","0.4072587788105011","0.35953548550605768","-11.718174238952169","5","-9999","-9999","5.9890996664762497E-2","-9999","-9999","16","0.19175225496292109","57.249999999999993","68","18.777292251586911","0.6863603121890397","0.81434202194213867","18.646432876586911","5","8","60","5.9837958807549198E-2","9.5804944634437561E-2","60.10730737417925"
"26113","MI","Missaukee","2","-9999","-9999","0.1330849081277847","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","6","6","0","0.39925473928451538","0.39598733186721802","-0.81837661417688556","2","-9999","-9999","0.1330849081277847","-9999","-9999","3","0.19799366593360901","16.916666666666661","18","6.4039406776428223","1.127928168200204","1.192921996116638","5.7622313499450684","3","2","-33.333333333333329","0.19957424161788201","0.13254688680171969","-33.585173253218393"
"26115","MI","Monroe","22","19","-13.63636363636363","0.14737603068351751","0.12618882954120639","-14.3762870013846","2","-9999","-9999","1.3397821225225931E-2","-9999","-9999","48","48","0","0.32154771685600281","0.31879284977912897","-0.85675218092358119","10","5","-50","6.6989108920097351E-2","3.3207587897777557E-2","-50.428377936200647","24","0.15939642488956449","95.5","111","16.230365753173832","0.63815996097534899","0.71694773435592651","12.346085548400881","23","16","-30.434782608695659","0.153389576177932","0.10334382206201551","-32.626567830048216"
"26117","MI","Montcalm","10","10","0","0.15876039862632749","0.15753985941410059","-0.76879323986810411","2","-9999","-9999","3.1752079725265503E-2","-9999","-9999","38","34","-10.52631578947368","0.60328954458236694","0.53563553094863892","-11.214186329146839","4","6","50","6.3504159450531006E-2","9.4523914158344269E-2","48.846807793711967","20","0.31507971882820129","75.083333333333329","87","15.87125396728516","1.1814843954891161","1.300428986549377","10.067385673522949","11","10","-9.0909090909090917","0.17481961793967099","0.14947459101676941","-14.49781621857106"
"26119","MI","Montmorency","3","4","33.333333333333329","0.32573288679122919","0.42840313911437988","31.519768646803751","-9999","-9999","-9999","-9999","-9999","-9999","6","8","33.333333333333329","0.6514657735824585","0.85680627822875977","31.519768646803751","-9999","-9999","-9999","-9999","-9999","-9999","5","0.53550392389297485","10.91666666666667","14","28.2442741394043","1.1801801801801799","1.511715769767761","28.091947555541989","2","3","50","0.214661371686165","0.32393908500671392","50.907022750377713"
"26121","MI","Muskegon","22","17","-22.72727272727273","0.1269167363643646","9.7766891121864319E-2","-22.967692108638971","6","8","33.333333333333329","3.4613654017448432E-2","4.6007946133613593E-2","32.918489652728972","74","76","2.7027027027026969","0.42690172791481018","0.43707549571990972","2.3831638852325421","19","18","-5.2631578947368478","0.1096099019050598","0.1035178825259209","-5.5579097082083306","36","0.20703576505184171","165.08333333333329","169","2.3725390434265141","0.95043170037556668","0.96051651239395142","1.0610769987106321","41","27","-34.146341463414643","0.238167158491531","0.15345530211925509","-35.568235733596417"
"26123","MI","Newaygo","9","6","-33.333333333333343","0.188237264752388","0.12158547341823581","-35.408393455901333","1","-9999","-9999","2.0915251225233081E-2","-9999","-9999","25","22","-12","0.52288126945495605","0.44581341743469238","-14.73907300228943","3","3","0","6.2745757400989532E-2","6.0792736709117889E-2","-3.1125940187325618","16","0.32422792911529541","48.166666666666679","61","26.643598556518551","0.99843842847864273","1.216836214065552","21.873935699462891","7","13","85.714285714285708","0.145964092833163","0.25932574272155762","77.664066338539172"
"26125","MI","Oakland","231","230","-0.43290043290042929","0.18456920981407171","0.18349224328994751","-0.58350280916792396","27","38","40.740740740740748","2.1573025733232502E-2","3.0316108837723729E-2","40.527848122031472","407","388","-4.6683046683046676","0.3251933753490448","0.3095434308052063","-4.8125041068381886","130","106","-18.46153846153846","0.10387012362480159","8.4565989673137665E-2","-18.584876264703531","147","0.1172754764556885","894.41666666666674","884","-1.1646324396133421","0.71505510447945753","0.69482433795928955","-2.829259872436523","194","181","-6.7010309278350517","0.15705767821796199","0.14226606488227839","-9.417949828059978"
"26127","MI","Oceana","7","5","-28.571428571428569","0.26588672399520868","0.18643498420715329","-29.881800262237672","-9999","-9999","-9999","-9999","-9999","-9999","18","15","-16.666666666666661","0.68370872735977173","0.55930495262145996","-18.195434658076231","6","6","0","0.2279029190540314","0.22372198104858401","-1.8345258686467969","15","0.55930495262145996","30.75","32","4.0650405883789063","1.1629226230996139","1.1981877088546751","3.032453298568726","5","2","-60","0.19118996635056601","7.4886731803417206E-2","-60.831243797540679"
"26129","MI","Ogemaw","4","5","25","0.19178213179111481","0.238971471786499","24.605702082184528","1","-9999","-9999","4.7945532947778702E-2","-9999","-9999","17","17","0","0.81507408618927002","0.81250298023223877","-0.31544444862086068","1","3","200","4.7945532947778702E-2","0.14338287711143491","199.0536725655019","6","0.28676575422286987","31.5","34","7.9365077018737793","1.5013583718602539","1.6330451965332029","8.7711782455444336","1","5","400","4.7386627493721301E-2","0.24015370011329651","406.79635334908932"
"26131","MI","Ontonagon","3","-9999","-9999","0.50547599792480469","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","4","6","50","0.67396795749664307","1.060820341110229","57.399224890526533","-9999","-9999","-9999","-9999","-9999","-9999","3","0.53041017055511475","8.9166666666666679","11","23.364486694335941","1.516182055206031","1.8764926195144651","23.764333724975589","3","2","-33.333333333333329","0.48661800486618001","0.3411804735660553","-29.887412682175629"
"26133","MI","Osceola","5","3","-40","0.21571250259876251","0.12784454226493841","-40.733828255316077","-9999","-9999","-9999","-9999","-9999","-9999","12","13","8.333333333333325","0.51770997047424316","0.55399298667907715","7.0083672855667301","-9999","-9999","-9999","-9999","-9999","-9999","11","0.4687633216381073","28","30","7.1428570747375488","1.2037833190025791","1.3031014204025271","8.2504968643188477","5","3","-40","0.21577766269635801","0.130310133099556","-39.609071916341883"
"26135","MI","Oscoda","3","-9999","-9999","0.36416605114936829","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","7","5","-28.571428571428569","0.84972083568572998","0.59751433134078979","-29.68110157513178","-9999","-9999","-9999","-9999","-9999","-9999","3","0.35850861668586731","12","13","8.3333330154418945","1.448051164474478","1.5730880498886111","8.6348390579223633","1","2","100","0.119417243850012","0.24201355874538419","102.6621540933846"
"26137","MI","Otsego","7","6","-14.28571428571429","0.28665030002593989","0.2422774136066437","-15.4797976542431","2","-9999","-9999","8.1900082528591156E-2","-9999","-9999","23","21","-8.6956521739130483","0.94185096025466919","0.84797090291976929","-9.9676128492256826","2","-9999","-9999","8.1900082528591156E-2","-9999","-9999","6","0.2422774136066437","31.583333333333329","33","4.4854879379272461","1.2871192979596271","1.308433413505554","1.655954957008362","1","4","300","4.1325729399123899E-2","0.1585979908704758","283.7754183083772"
